"scripts","detailing","lagged_scripts","mean_samples","doctorType"
4,0,1,0.091304347826087,"Other Specialist"
3,0,4,0.091304347826087,"Other Specialist"
1,0,3,0.091304347826087,"Other Specialist"
0,0,1,0.091304347826087,"Other Specialist"
0,0,0,0.091304347826087,"Other Specialist"
0,0,0,0.091304347826087,"Other Specialist"
0,0,0,0.091304347826087,"Other Specialist"
0,0,0,0.091304347826087,"Other Specialist"
1,0,0,0.091304347826087,"Other Specialist"
0,0,1,0.091304347826087,"Other Specialist"
0,0,0,0.091304347826087,"Other Specialist"
0,0,0,0.091304347826087,"Other Specialist"
0,0,0,0.091304347826087,"Other Specialist"
0,0,0,0.091304347826087,"Other Specialist"
1,0,0,0.091304347826087,"Other Specialist"
0,0,1,0.091304347826087,"Other Specialist"
3,2,0,0.0608695652173913,"General Physician"
4,0,3,0.0608695652173913,"General Physician"
2,3,4,0.0608695652173913,"General Physician"
0,2,2,0.0608695652173913,"General Physician"
4,2,0,0.0608695652173913,"General Physician"
1,1,4,0.0608695652173913,"General Physician"
2,3,1,0.0608695652173913,"General Physician"
0,3,2,0.0608695652173913,"General Physician"
0,2,0,0.0608695652173913,"General Physician"
0,3,0,0.0608695652173913,"General Physician"
0,3,0,0.0608695652173913,"General Physician"
2,2,0,0.0608695652173913,"General Physician"
0,1,2,0.0608695652173913,"General Physician"
3,3,0,0.0608695652173913,"General Physician"
3,1,3,0.0608695652173913,"General Physician"
3,3,3,0.0608695652173913,"General Physician"
2,4,3,0.0608695652173913,"General Physician"
0,1,2,0.0608695652173913,"General Physician"
4,1,0,0.0608695652173913,"General Physician"
0,1,4,0.0608695652173913,"General Physician"
2,1,0,0.0608695652173913,"General Physician"
1,0,2,0.0608695652173913,"General Physician"
0,0,1,0.0608695652173913,"General Physician"
0,1,4,0.152173913043478,"General Physician"
1,0,0,0.152173913043478,"General Physician"
3,0,1,0.152173913043478,"General Physician"
0,0,3,0.152173913043478,"General Physician"
0,0,0,0.152173913043478,"General Physician"
0,0,0,0.152173913043478,"General Physician"
0,0,0,0.152173913043478,"General Physician"
3,0,0,0.152173913043478,"General Physician"
2,0,3,0.152173913043478,"General Physician"
2,0,2,0.152173913043478,"General Physician"
3,1,2,0.152173913043478,"General Physician"
0,2,3,0.152173913043478,"General Physician"
0,1,0,0.152173913043478,"General Physician"
0,1,0,0.152173913043478,"General Physician"
0,0,0,0.152173913043478,"General Physician"
0,1,0,0.152173913043478,"General Physician"
4,1,0,0.152173913043478,"General Physician"
2,1,4,0.152173913043478,"General Physician"
1,0,2,0.152173913043478,"General Physician"
0,1,1,0.152173913043478,"General Physician"
2,2,0,0.152173913043478,"General Physician"
0,1,2,0.152173913043478,"General Physician"
0,3,0,0.152173913043478,"General Physician"
2,7,0,0.795652173913044,"General Physician"
4,4,2,0.795652173913044,"General Physician"
3,3,4,0.795652173913044,"General Physician"
2,3,3,0.795652173913044,"General Physician"
1,4,2,0.795652173913044,"General Physician"
3,1,1,0.795652173913044,"General Physician"
3,3,3,0.795652173913044,"General Physician"
2,4,3,0.795652173913044,"General Physician"
4,1,2,0.795652173913044,"General Physician"
4,3,4,0.795652173913044,"General Physician"
2,3,4,0.795652173913044,"General Physician"
4,4,2,0.795652173913044,"General Physician"
4,4,4,0.795652173913044,"General Physician"
3,2,4,0.795652173913044,"General Physician"
3,3,3,0.795652173913044,"General Physician"
0,5,3,0.795652173913044,"General Physician"
2,2,0,0.795652173913044,"General Physician"
2,4,2,0.795652173913044,"General Physician"
6,7,2,0.795652173913044,"General Physician"
3,4,6,0.795652173913044,"General Physician"
7,5,3,0.795652173913044,"General Physician"
7,5,7,0.795652173913044,"General Physician"
6,3,7,0.795652173913044,"General Physician"
34,7,36,1.08260869565217,"Area Specialist"
40,2,34,1.08260869565217,"Area Specialist"
30,5,40,1.08260869565217,"Area Specialist"
34,1,30,1.08260869565217,"Area Specialist"
33,6,34,1.08260869565217,"Area Specialist"
50,3,33,1.08260869565217,"Area Specialist"
30,2,50,1.08260869565217,"Area Specialist"
28,2,30,1.08260869565217,"Area Specialist"
28,1,28,1.08260869565217,"Area Specialist"
27,3,28,1.08260869565217,"Area Specialist"
35,4,27,1.08260869565217,"Area Specialist"
55,8,35,1.08260869565217,"Area Specialist"
25,2,55,1.08260869565217,"Area Specialist"
37,2,25,1.08260869565217,"Area Specialist"
26,3,37,1.08260869565217,"Area Specialist"
38,3,26,1.08260869565217,"Area Specialist"
37,2,38,1.08260869565217,"Area Specialist"
40,3,37,1.08260869565217,"Area Specialist"
33,3,40,1.08260869565217,"Area Specialist"
33,1,33,1.08260869565217,"Area Specialist"
30,3,33,1.08260869565217,"Area Specialist"
24,6,30,1.08260869565217,"Area Specialist"
28,1,24,1.08260869565217,"Area Specialist"
7,0,4,0.308695652173913,"General Physician"
3,0,7,0.308695652173913,"General Physician"
0,3,3,0.308695652173913,"General Physician"
4,1,0,0.308695652173913,"General Physician"
1,0,4,0.308695652173913,"General Physician"
0,3,1,0.308695652173913,"General Physician"
1,5,0,0.308695652173913,"General Physician"
2,4,1,0.308695652173913,"General Physician"
5,1,2,0.308695652173913,"General Physician"
1,0,5,0.308695652173913,"General Physician"
1,1,1,0.308695652173913,"General Physician"
0,0,1,0.308695652173913,"General Physician"
2,0,0,0.308695652173913,"General Physician"
2,1,2,0.308695652173913,"General Physician"
1,3,2,0.308695652173913,"General Physician"
0,1,1,0.308695652173913,"General Physician"
2,2,0,0.308695652173913,"General Physician"
5,2,2,0.308695652173913,"General Physician"
1,5,5,0.308695652173913,"General Physician"
2,6,1,0.308695652173913,"General Physician"
2,2,2,0.308695652173913,"General Physician"
5,6,2,0.308695652173913,"General Physician"
3,5,5,0.308695652173913,"General Physician"
7,2,5,0.41304347826087,"General Physician"
16,1,7,0.41304347826087,"General Physician"
18,2,16,0.41304347826087,"General Physician"
18,1,18,0.41304347826087,"General Physician"
10,2,18,0.41304347826087,"General Physician"
7,0,10,0.41304347826087,"General Physician"
6,1,7,0.41304347826087,"General Physician"
5,1,6,0.41304347826087,"General Physician"
5,0,5,0.41304347826087,"General Physician"
4,0,5,0.41304347826087,"General Physician"
2,0,4,0.41304347826087,"General Physician"
6,0,2,0.41304347826087,"General Physician"
0,2,6,0.41304347826087,"General Physician"
9,1,0,0.41304347826087,"General Physician"
7,2,9,0.41304347826087,"General Physician"
5,1,7,0.41304347826087,"General Physician"
3,1,5,0.41304347826087,"General Physician"
5,1,3,0.41304347826087,"General Physician"
3,0,5,0.41304347826087,"General Physician"
3,0,3,0.41304347826087,"General Physician"
4,0,3,0.41304347826087,"General Physician"
5,0,4,0.41304347826087,"General Physician"
4,0,5,0.41304347826087,"General Physician"
1,0,0,0,"Other Specialist"
0,2,1,0,"Other Specialist"
1,1,0,0,"Other Specialist"
0,1,1,0,"Other Specialist"
0,1,0,0,"Other Specialist"
0,0,0,0,"Other Specialist"
2,0,0,0,"Other Specialist"
1,0,2,0,"Other Specialist"
1,0,1,0,"Other Specialist"
1,0,1,0,"Other Specialist"
1,0,1,0,"Other Specialist"
1,0,1,0,"Other Specialist"
1,0,1,0,"Other Specialist"
0,0,1,0,"Other Specialist"
0,0,0,0,"Other Specialist"
0,0,0,0,"Other Specialist"
0,0,0,0,"Other Specialist"
0,0,0,0,"Other Specialist"
1,0,0,0,"Other Specialist"
2,0,1,0,"Other Specialist"
1,0,2,0,"Other Specialist"
0,0,1,0,"Other Specialist"
0,0,0,0,"Other Specialist"
4,1,3,0.378260869565217,"General Physician"
2,1,4,0.378260869565217,"General Physician"
2,1,2,0.378260869565217,"General Physician"
1,1,2,0.378260869565217,"General Physician"
2,0,1,0.378260869565217,"General Physician"
0,1,2,0.378260869565217,"General Physician"
0,1,0,0.378260869565217,"General Physician"
1,3,0,0.378260869565217,"General Physician"
0,0,1,0.378260869565217,"General Physician"
0,1,0,0.378260869565217,"General Physician"
1,0,0,0.378260869565217,"General Physician"
1,0,1,0.378260869565217,"General Physician"
0,0,1,0.378260869565217,"General Physician"
2,0,0,0.378260869565217,"General Physician"
3,0,2,0.378260869565217,"General Physician"
2,0,3,0.378260869565217,"General Physician"
0,0,2,0.378260869565217,"General Physician"
0,0,0,0.378260869565217,"General Physician"
0,0,0,0.378260869565217,"General Physician"
0,1,0,0.378260869565217,"General Physician"
0,2,0,0.378260869565217,"General Physician"
1,3,0,0.378260869565217,"General Physician"
0,2,1,0.378260869565217,"General Physician"
6,1,1,0.804347826086957,"General Physician"
3,1,6,0.804347826086957,"General Physician"
2,4,3,0.804347826086957,"General Physician"
10,4,2,0.804347826086957,"General Physician"
4,3,10,0.804347826086957,"General Physician"
11,3,4,0.804347826086957,"General Physician"
11,5,11,0.804347826086957,"General Physician"
9,1,11,0.804347826086957,"General Physician"
7,4,9,0.804347826086957,"General Physician"
9,1,7,0.804347826086957,"General Physician"
8,4,9,0.804347826086957,"General Physician"
5,5,8,0.804347826086957,"General Physician"
2,2,5,0.804347826086957,"General Physician"
15,5,2,0.804347826086957,"General Physician"
11,5,15,0.804347826086957,"General Physician"
5,2,11,0.804347826086957,"General Physician"
5,2,5,0.804347826086957,"General Physician"
11,1,5,0.804347826086957,"General Physician"
8,5,11,0.804347826086957,"General Physician"
12,4,8,0.804347826086957,"General Physician"
8,2,12,0.804347826086957,"General Physician"
11,7,8,0.804347826086957,"General Physician"
6,4,11,0.804347826086957,"General Physician"
0,0,1,0.0434782608695652,"General Physician"
2,0,0,0.0434782608695652,"General Physician"
4,0,2,0.0434782608695652,"General Physician"
1,2,4,0.0434782608695652,"General Physician"
3,0,1,0.0434782608695652,"General Physician"
3,0,3,0.0434782608695652,"General Physician"
0,0,3,0.0434782608695652,"General Physician"
1,0,0,0.0434782608695652,"General Physician"
4,0,1,0.0434782608695652,"General Physician"
3,0,4,0.0434782608695652,"General Physician"
1,0,3,0.0434782608695652,"General Physician"
0,0,1,0.0434782608695652,"General Physician"
4,0,0,0.0434782608695652,"General Physician"
0,0,4,0.0434782608695652,"General Physician"
1,0,0,0.0434782608695652,"General Physician"
6,0,1,0.0434782608695652,"General Physician"
2,0,6,0.0434782608695652,"General Physician"
2,0,2,0.0434782608695652,"General Physician"
3,1,2,0.0434782608695652,"General Physician"
0,2,3,0.0434782608695652,"General Physician"
4,2,0,0.0434782608695652,"General Physician"
4,2,4,0.0434782608695652,"General Physician"
3,3,4,0.0434782608695652,"General Physician"
0,1,2,0,"Other Specialist"
1,1,0,0,"Other Specialist"
1,0,1,0,"Other Specialist"
2,0,1,0,"Other Specialist"
1,0,2,0,"Other Specialist"
0,0,1,0,"Other Specialist"
0,0,0,0,"Other Specialist"
0,0,0,0,"Other Specialist"
0,1,0,0,"Other Specialist"
0,1,0,0,"Other Specialist"
0,0,0,0,"Other Specialist"
0,1,0,0,"Other Specialist"
3,2,0,0,"Other Specialist"
4,1,3,0,"Other Specialist"
1,0,4,0,"Other Specialist"
0,0,1,0,"Other Specialist"
1,0,0,0,"Other Specialist"
0,0,1,0,"Other Specialist"
1,0,0,0,"Other Specialist"
0,0,1,0,"Other Specialist"
0,1,0,0,"Other Specialist"
1,0,0,0,"Other Specialist"
1,0,1,0,"Other Specialist"
5,1,19,0.591304347826087,"Area Specialist"
13,2,5,0.591304347826087,"Area Specialist"
10,1,13,0.591304347826087,"Area Specialist"
5,2,10,0.591304347826087,"Area Specialist"
18,4,5,0.591304347826087,"Area Specialist"
21,1,18,0.591304347826087,"Area Specialist"
11,2,21,0.591304347826087,"Area Specialist"
17,4,11,0.591304347826087,"Area Specialist"
8,3,17,0.591304347826087,"Area Specialist"
8,3,8,0.591304347826087,"Area Specialist"
8,0,8,0.591304347826087,"Area Specialist"
9,2,8,0.591304347826087,"Area Specialist"
13,2,9,0.591304347826087,"Area Specialist"
10,3,13,0.591304347826087,"Area Specialist"
13,2,10,0.591304347826087,"Area Specialist"
8,3,13,0.591304347826087,"Area Specialist"
11,2,8,0.591304347826087,"Area Specialist"
4,1,11,0.591304347826087,"Area Specialist"
10,1,4,0.591304347826087,"Area Specialist"
8,1,10,0.591304347826087,"Area Specialist"
7,3,8,0.591304347826087,"Area Specialist"
7,1,7,0.591304347826087,"Area Specialist"
10,2,7,0.591304347826087,"Area Specialist"
2,1,2,0.2,"General Physician"
2,2,2,0.2,"General Physician"
2,2,2,0.2,"General Physician"
1,1,2,0.2,"General Physician"
2,4,1,0.2,"General Physician"
1,3,2,0.2,"General Physician"
3,3,1,0.2,"General Physician"
2,5,3,0.2,"General Physician"
1,3,2,0.2,"General Physician"
2,3,1,0.2,"General Physician"
2,3,2,0.2,"General Physician"
4,6,2,0.2,"General Physician"
2,3,4,0.2,"General Physician"
3,0,2,0.2,"General Physician"
1,2,3,0.2,"General Physician"
1,2,1,0.2,"General Physician"
1,1,1,0.2,"General Physician"
4,1,1,0.2,"General Physician"
3,0,4,0.2,"General Physician"
0,0,3,0.2,"General Physician"
2,1,0,0.2,"General Physician"
0,1,2,0.2,"General Physician"
1,1,0,0.2,"General Physician"
6,0,4,0,"General Physician"
4,0,6,0,"General Physician"
10,0,4,0,"General Physician"
14,0,10,0,"General Physician"
13,0,14,0,"General Physician"
15,0,13,0,"General Physician"
8,0,15,0,"General Physician"
8,0,8,0,"General Physician"
4,0,8,0,"General Physician"
12,0,4,0,"General Physician"
16,2,12,0,"General Physician"
7,0,16,0,"General Physician"
2,0,7,0,"General Physician"
3,0,2,0,"General Physician"
1,0,3,0,"General Physician"
0,2,1,0,"General Physician"
1,1,0,0,"General Physician"
0,0,1,0,"General Physician"
3,1,0,0,"General Physician"
0,0,3,0,"General Physician"
0,0,0,0,"General Physician"
0,0,0,0,"General Physician"
1,0,0,0,"General Physician"
1,1,2,0.339130434782609,"General Physician"
0,1,1,0.339130434782609,"General Physician"
3,0,0,0.339130434782609,"General Physician"
2,1,3,0.339130434782609,"General Physician"
0,1,2,0.339130434782609,"General Physician"
2,1,0,0.339130434782609,"General Physician"
0,2,2,0.339130434782609,"General Physician"
2,2,0,0.339130434782609,"General Physician"
5,4,2,0.339130434782609,"General Physician"
1,1,5,0.339130434782609,"General Physician"
0,3,1,0.339130434782609,"General Physician"
5,1,0,0.339130434782609,"General Physician"
0,3,5,0.339130434782609,"General Physician"
1,1,0,0.339130434782609,"General Physician"
2,2,1,0.339130434782609,"General Physician"
1,3,2,0.339130434782609,"General Physician"
0,1,1,0.339130434782609,"General Physician"
1,4,0,0.339130434782609,"General Physician"
1,3,1,0.339130434782609,"General Physician"
3,1,1,0.339130434782609,"General Physician"
1,2,3,0.339130434782609,"General Physician"
2,2,1,0.339130434782609,"General Physician"
0,1,2,0.339130434782609,"General Physician"
3,2,1,0.330434782608696,"Other Specialist"
1,2,3,0.330434782608696,"Other Specialist"
0,2,1,0.330434782608696,"Other Specialist"
1,3,0,0.330434782608696,"Other Specialist"
0,3,1,0.330434782608696,"Other Specialist"
1,1,0,0.330434782608696,"Other Specialist"
5,3,1,0.330434782608696,"Other Specialist"
1,2,5,0.330434782608696,"Other Specialist"
1,2,1,0.330434782608696,"Other Specialist"
1,3,1,0.330434782608696,"Other Specialist"
0,0,1,0.330434782608696,"Other Specialist"
1,1,0,0.330434782608696,"Other Specialist"
0,1,1,0.330434782608696,"Other Specialist"
1,0,0,0.330434782608696,"Other Specialist"
0,0,1,0.330434782608696,"Other Specialist"
2,0,0,0.330434782608696,"Other Specialist"
1,1,2,0.330434782608696,"Other Specialist"
1,1,1,0.330434782608696,"Other Specialist"
0,1,1,0.330434782608696,"Other Specialist"
1,2,0,0.330434782608696,"Other Specialist"
2,2,1,0.330434782608696,"Other Specialist"
0,1,2,0.330434782608696,"Other Specialist"
1,3,0,0.330434782608696,"Other Specialist"
9,0,19,1.02608695652174,"General Physician"
11,5,9,1.02608695652174,"General Physician"
16,3,11,1.02608695652174,"General Physician"
9,4,16,1.02608695652174,"General Physician"
23,1,9,1.02608695652174,"General Physician"
13,2,23,1.02608695652174,"General Physician"
9,3,13,1.02608695652174,"General Physician"
14,5,9,1.02608695652174,"General Physician"
9,4,14,1.02608695652174,"General Physician"
5,6,9,1.02608695652174,"General Physician"
3,7,5,1.02608695652174,"General Physician"
9,8,3,1.02608695652174,"General Physician"
12,8,9,1.02608695652174,"General Physician"
7,9,12,1.02608695652174,"General Physician"
5,10,7,1.02608695652174,"General Physician"
17,6,5,1.02608695652174,"General Physician"
12,6,17,1.02608695652174,"General Physician"
14,7,12,1.02608695652174,"General Physician"
6,8,14,1.02608695652174,"General Physician"
11,6,6,1.02608695652174,"General Physician"
